user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TaxVAMB_304	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	97.31	0.782	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	97.31	0.782	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 89.32, 0.473; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.93, 0.416; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 86.84, 0.435; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 86.83, 0.494; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 86.41, 0.485; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.93, 0.314; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.86, 0.225; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 85.78, 0.33; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.71, 0.353; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.59, 0.309; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.58, 0.326; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 85.45, 0.297; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.4, 0.321; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 85.39, 0.302; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 85.38, 0.29; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.2, 0.314; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 85.02, 0.236; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.98, 0.298; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.71, 0.28; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 84.59, 0.281; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 84.56, 0.254; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.48, 0.237; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 84.43, 0.282; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 84.41, 0.296; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.32, 0.272; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.29, 0.251; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 84.27, 0.266; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 84.19, 0.214; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.18, 0.293; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 84.17, 0.292; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 84.16, 0.266; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 84.03, 0.257; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 83.99, 0.258; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.98, 0.27; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 83.92, 0.261; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 83.86, 0.267; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.81, 0.176; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.8, 0.265; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 83.75, 0.273; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 83.68, 0.252; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.64, 0.202; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.6, 0.23; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.59, 0.302; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 83.22, 0.249; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 82.84, 0.25; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.77, 0.234; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 82.5, 0.228; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 81.35, 0.181	94.0	11	N/A	N/A
TaxVAMB_309	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__	N/A	N/A	N/A	N/A	N/A	GCA_944320405.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__Aphodovivens sp944320405	81.02	0.152	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_958452575.1, s__Aphodovivens sp958452575, 95.0, 80.94, 0.155	88.4	11	0.97381	N/A
TaxVAMB_310	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__	N/A	N/A	N/A	N/A	N/A	GCA_944320405.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__Aphodovivens sp944320405	80.89	0.153	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Aphodovivens;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018712515.1, s__Aphodovivens avicola, 95.0, 80.89, 0.152; GCA_958452575.1, s__Aphodovivens sp958452575, 95.0, 80.88, 0.157	87.27	11	0.97482	N/A
TaxVAMB_320	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.71	0.74	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.71	0.74	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 93.95, 0.652	94.1	11	N/A	N/A
TaxVAMB_321	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.94	0.753	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.94	0.753	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 94.08, 0.684	90.78	11	N/A	N/A
TaxVAMB_326	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	GCA_000431815.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	98.9	0.94	GCA_000431815.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	98.9	0.94	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945928575.1, s__Butyrivibrio_A sp945928575, 95.0, 90.68, 0.748	91.06	11	N/A	N/A
TaxVAMB_328	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	GCA_900543415.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	95.71	0.774	GCA_900543415.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	95.71	0.774	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000433535.1, s__Dorea_D sp000433535, 95.0, 93.08, 0.738	91.54	11	N/A	N/A
TaxVAMB_329	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	GCA_020687125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	96.93	0.737	GCA_020687125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	96.93	0.737	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934835795.1, s__Hominicoprocola sp934835795, 95.0, 96.4, 0.653; GCA_937884915.1, s__Hominicoprocola sp937884915, 95.0, 92.88, 0.546; GCA_900552015.1, s__Hominicoprocola sp900552015, 95.0, 90.86, 0.558; GCA_900763705.1, s__Hominicoprocola sp900763705, 95.0, 89.67, 0.613; GCA_900550165.1, s__Hominicoprocola sp900550165, 95.0, 89.53, 0.526; GCA_003522105.1, s__Hominicoprocola sp003522105, 95.0, 88.67, 0.452; GCA_900546295.1, s__Hominicoprocola sp900546295, 95.0, 88.1, 0.497; GCA_934597535.1, s__Hominicoprocola sp934597535, 95.0, 87.82, 0.438; GCA_934636865.1, s__Hominicoprocola sp934636865, 95.0, 87.42, 0.465; GCA_934561515.1, s__Hominicoprocola sp900556145, 95.0, 87.07, 0.435; GCA_934572445.1, s__Hominicoprocola sp934572445, 95.0, 86.35, 0.348; GCA_002405995.1, s__Hominicoprocola sp002405995, 95.0, 86.24, 0.384; GCA_934572465.1, s__Hominicoprocola sp934572465, 95.0, 85.64, 0.384; GCA_900768135.1, s__Hominicoprocola sp900768135, 95.0, 84.79, 0.301	90.07	11	N/A	N/A
TaxVAMB_331	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	GCF_900291955.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.33	0.805	GCF_900291955.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.33	0.805	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902765855.1, s__Pseudoruminococcus sp902765855, 95.0, 90.89, 0.628	97.5	11	N/A	N/A
TaxVAMB_334	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475	GCA_000435475.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475	98.0	0.857	GCA_000435475.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475	98.0	0.857	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958410215.1, s__Anaerotardibacter sp958410215, 95.0, 82.97, 0.182	91.3	11	N/A	N/A
TaxVAMB_34	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	98.42	0.864	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	98.42	0.864	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934247115.1, s__Coprococcus sp934247115, 95.0, 90.85, 0.595; GCF_025149915.1, s__Coprococcus eutactus, 95.0, 90.24, 0.451; GCA_029338615.1, s__Coprococcus sp029338615, 95.0, 89.53, 0.416; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 89.5, 0.341; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 89.48, 0.398; GCA_900767685.1, s__Coprococcus sp900767685, 95.24, 89.13, 0.375; GCA_934277375.1, s__Coprococcus sp934277375, 95.0, 88.92, 0.441; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 88.43, 0.376; GCA_934270935.1, s__Coprococcus sp934270935, 95.0, 87.74, 0.334; GCA_016297325.1, s__Coprococcus sp016297325, 95.0, 86.16, 0.306	94.12	11	N/A	N/A
TaxVAMB_345	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp003533405	GCA_003533405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp003533405	97.45	0.738	GCA_003533405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp003533405	97.45	0.738	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000431075.1, s__F23-B02 sp000431075, 95.0, 94.33, 0.759; GCA_934597175.1, s__F23-B02 sp934597175, 95.0, 91.21, 0.658; GCA_022784505.1, s__F23-B02 sp022784505, 95.0, 90.46, 0.663; GCA_016292445.1, s__F23-B02 sp016292445, 95.0, 84.14, 0.359	91.12	11	N/A	N/A
TaxVAMB_347	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	GCA_000435195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	97.46	0.907	GCA_000435195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	97.46	0.907	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902490335.1, s__Negativibacillus sp902490335, 95.0, 94.28, 0.908	92.51	11	N/A	N/A
TaxVAMB_348	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	GCA_000435195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	97.53	0.908	GCA_000435195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	97.53	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902490335.1, s__Negativibacillus sp902490335, 95.0, 94.26, 0.908	95.59	11	N/A	N/A
TaxVAMB_349	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	GCA_900539375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	98.6	0.843	GCA_900539375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	98.6	0.843	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900317445.1, s__Clostridium sp900317445, 95.0, 93.66, 0.723; GCA_022785265.1, s__Clostridium sp022785265, 95.0, 89.66, 0.498; GCA_902785295.1, s__Clostridium sp902785295, 95.25, 88.76, 0.555	94.02	11	N/A	N/A
TaxVAMB_359	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	GCA_000434035.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	99.06	0.908	GCA_000434035.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	99.06	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900770415.1, s__CAG-452 sp900770415, 95.0, 94.35, 0.711; GCA_934167165.1, s__CAG-452 sp934167165, 95.0, 90.42, 0.611; GCA_945610215.1, s__CAG-452 sp945610215, 95.0, 88.34, 0.543; GCA_934162625.1, s__CAG-452 sp934162625, 95.0, 86.28, 0.265; GCA_934121925.1, s__CAG-452 sp934121925, 95.0, 85.89, 0.291; GCA_934162925.1, s__CAG-452 sp934162925, 95.0, 84.62, 0.177	87.9	11	N/A	N/A
TaxVAMB_360	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	GCA_000434035.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	99.01	0.908	GCA_000434035.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	99.01	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900770415.1, s__CAG-452 sp900770415, 95.0, 94.39, 0.711; GCA_934167165.1, s__CAG-452 sp934167165, 95.0, 90.47, 0.583; GCA_945610215.1, s__CAG-452 sp945610215, 95.0, 88.32, 0.538; GCA_934162625.1, s__CAG-452 sp934162625, 95.0, 86.28, 0.265; GCA_934121925.1, s__CAG-452 sp934121925, 95.0, 85.81, 0.284; GCA_934162925.1, s__CAG-452 sp934162925, 95.0, 84.68, 0.175	85.04	11	N/A	N/A
TaxVAMB_361	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	97.75	0.772	GCF_000225345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	97.75	0.772	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902781225.1, s__Roseburia sp902781225, 95.0, 95.0, 0.774	86.51	11	N/A	Genome has more than 10.0% of markers with multiple hits
TaxVAMB_39	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	GCF_000468015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	98.11	0.8	GCF_000468015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	98.11	0.8	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000980705.1, s__Ruminococcus_C sp000980705, 95.0, 86.36, 0.352; GCF_020709055.1, s__Ruminococcus_C sp000437175, 95.0, 84.01, 0.177; GCA_934463425.1, s__Ruminococcus_C sp934463425, 95.0, 83.7, 0.294; GCA_900545285.1, s__Ruminococcus_C sp900545285, 95.0, 82.43, 0.151	97.54	11	N/A	N/A
TaxVAMB_395	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	GCA_000433675.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	95.46	0.762	GCA_000433675.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	95.46	0.762	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019423565.1, s__CAG-433 sp019423565, 95.0, 95.05, 0.617; GCA_900546245.1, s__CAG-433 sp900546245, 95.0, 94.15, 0.576; GCA_934141145.1, s__CAG-433 sp934141145, 95.0, 87.86, 0.275	84.61	11	N/A	N/A
TaxVAMB_404	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	GCA_000434635.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	97.32	0.782	GCA_000434635.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	97.32	0.782	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900546075.1, s__Faecousia sp900546075, 95.0, 92.93, 0.685; GCA_934569215.1, s__Faecousia sp934569215, 95.19, 92.56, 0.659; GCA_934572365.1, s__Faecousia sp934572365, 95.0, 92.44, 0.682; GCA_934569225.1, s__Faecousia sp934569225, 95.0, 91.94, 0.595; GCA_002436765.1, s__Faecousia sp002436765, 95.0, 91.49, 0.653; GCA_945836055.1, s__Faecousia sp945836055, 95.0, 83.79, 0.243; GCA_029100605.1, s__Faecousia sp029100605, 95.0, 82.84, 0.232	86.67	11	N/A	N/A
TaxVAMB_407	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	GCF_018408575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	97.19	0.747	GCF_018408575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	97.19	0.747	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020687045.1, s__Vescimonas cirricatena, 95.0, 84.22, 0.238; GCA_000435975.1, s__Vescimonas sp000435975, 95.0, 82.29, 0.19; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 80.99, 0.152	92.69	11	N/A	N/A
TaxVAMB_411	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.812	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.812	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.73	11	N/A	N/A
