user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
S2_SemiBin_51	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp003525075	GCA_003525075.1	95.3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp003525075	99.03	0.884	GCA_003525075.1	95.3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp003525075	99.03	0.884	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934120045.1, s__CAG-269 sp934120045, 95.0, 95.81, 0.675; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 94.1, 0.663; GCA_934122085.1, s__CAG-269 sp934122085, 95.0, 93.82, 0.671; GCA_934141555.1, s__CAG-269 sp934141555, 95.0, 93.27, 0.616; GCA_934129895.1, s__CAG-269 sp934129895, 95.0, 87.14, 0.35; GCA_944386165.1, s__CAG-269 sp944386165, 95.0, 81.45, 0.199; GCA_944393385.1, s__CAG-269 sp944393385, 95.0, 80.73, 0.157	73.55	11	N/A	N/A
S2_SemiBin_6	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	GCA_000435675.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	95.46	0.884	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_000435675.1, s__Anaerotardibacter sp000435675, 95.0, 95.46, 0.884; GCA_900538545.1, s__Anaerotardibacter sp900538545, 95.0, 94.61, 0.823; GCA_958409415.1, s__Anaerotardibacter sp958409415, 95.0, 94.01, 0.818; GCA_902464295.1, s__Anaerotardibacter sp902464295, 95.0, 93.32, 0.85; GCA_900542525.1, s__Anaerotardibacter sp900542525, 95.0, 90.58, 0.766	93.29	11	N/A	N/A
S2_SemiBin_7	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__Pararoseburia lenta	GCF_014287435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__Pararoseburia lenta	99.36	0.933	GCF_014287435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__Pararoseburia lenta	99.36	0.933	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934899185.1, s__Pararoseburia sp934899185, 95.0, 91.86, 0.73; GCA_900546435.1, s__Pararoseburia sp900546435, 95.0, 83.47, 0.252; GCA_934352055.1, s__Pararoseburia sp934352055, 95.0, 82.5, 0.24	94.24	11	N/A	N/A
S2_SemiBin_8	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	GCA_003507655.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.22	0.909	GCA_003507655.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.22	0.909	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.76	11	N/A	N/A
S2_SemiBin_9	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.24	0.738	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.24	0.738	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.79, 0.773; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 91.03, 0.689; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.22, 0.396; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.15, 0.351; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.93, 0.219; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.46, 0.339; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.33, 0.329; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.14, 0.295; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.97, 0.3; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 84.95, 0.347; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.75, 0.269; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.69, 0.211; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.65, 0.283; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.58, 0.297; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.51, 0.184; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.21, 0.259; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 83.99, 0.257; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 83.92, 0.217; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 83.82, 0.281; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.69, 0.295; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.65, 0.226; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.56, 0.249; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.45, 0.243; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.37, 0.229; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.36, 0.181; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.33, 0.255; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.31, 0.211; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 83.3, 0.244; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.2, 0.238; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.19, 0.225; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.18, 0.244; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.15, 0.23; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.12, 0.266; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.0, 0.231; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.0, 0.178; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 82.92, 0.18; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.9, 0.241; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 82.88, 0.259; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.82, 0.221; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 82.79, 0.229; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.59, 0.196; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.58, 0.213; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.55, 0.211; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.3, 0.23; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.04, 0.192; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 81.98, 0.185; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.74, 0.199; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.09, 0.197	94.16	11	N/A	N/A
S3_16197	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma sp900546055	GCA_900546055.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma sp900546055	96.76	0.879	GCA_900546055.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma sp900546055	96.76	0.879	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_959020415.1, s__Coprosoma sp959020415, 95.0, 94.4, 0.762; GCA_944358695.1, s__Coprosoma sp944358695, 95.0, 82.72, 0.314	84.39	11	N/A	N/A
S3_179	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	GCA_019118615.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	98.01	0.868	GCA_019118615.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	98.01	0.868	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019115545.1, s__Evtepia faecavium, 95.0, 89.56, 0.588; GCA_019115225.1, s__Evtepia faecigallinarum, 95.0, 84.2, 0.232; GCA_004554585.1, s__Evtepia sp004554585, 95.0, 83.2, 0.265; GCA_934597725.1, s__Evtepia sp934597725, 95.0, 82.87, 0.231; GCA_016296565.1, s__Evtepia sp016296565, 95.0, 82.67, 0.167; GCA_022764045.1, s__Evtepia sp022764045, 95.0, 82.24, 0.202; GCF_003425665.1, s__Evtepia gabavorous, 95.0, 82.0, 0.213; GCA_004556345.1, s__Evtepia sp004556345, 95.0, 81.46, 0.16; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 81.4, 0.168; GCA_934572535.1, s__Evtepia sp934572535, 95.0, 80.83, 0.158	84.79	11	N/A	N/A
S3_192	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea symbiosa	GCF_000466485.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea symbiosa	98.82	0.82	GCF_000466485.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea symbiosa	98.82	0.82	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.27	11	N/A	N/A
S3_2201	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	GCF_012317185.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	97.71	0.813	GCF_012317185.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	97.71	0.813	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003481775.1, s__Clostridium_AQ sp003481775, 95.0, 90.27, 0.67; GCA_017161075.1, s__Clostridium_AQ sp000165065, 95.0, 82.86, 0.264	94.0	11	N/A	N/A
S3_246	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.34	0.966	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.34	0.966	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544715.1, s__Fimivicinus sp900544715, 95.0, 90.58, 0.714; GCA_002320555.1, s__Fimivicinus sp002320555, 95.0, 82.47, 0.216; GCA_900549825.1, s__Fimivicinus sp900549825, 95.0, 82.12, 0.281	93.03	11	N/A	N/A
S3_2655	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.52	0.809	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.52	0.809	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 94.78, 0.763; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 91.44, 0.655; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 89.89, 0.681; GCF_019423705.1, s__Hominimerdicola sp019423705, 95.0, 81.94, 0.199	92.0	11	N/A	N/A
S3_301	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.703	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.703	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 93.08, 0.756; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 91.93, 0.738; GCF_024460475.1, s__Holdemanella sp900556915, 95.0, 90.84, 0.636; GCF_009696075.1, s__Holdemanella porci, 95.95, 90.8, 0.681; GCF_014306155.1, s__Holdemanella hominis, 95.0, 90.77, 0.633; GCF_934772795.1, s__Holdemanella sp934772795, 95.0, 89.98, 0.614; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 89.87, 0.579; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.37, 0.61; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.09, 0.593	92.75	11	N/A	N/A
S3_311	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp934589185	GCA_934589185.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp934589185	97.93	0.906	GCA_934589185.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp934589185	97.93	0.906	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 95.51, 0.837; GCA_025757645.1, s__CAG-103 sp000432375, 95.0, 94.28, 0.799; GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 94.08, 0.852; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 91.0, 0.728; GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 90.93, 0.761; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 90.56, 0.718; GCA_004556965.1, s__CAG-103 sp004556965, 95.0, 80.92, 0.177	99.17	11	N/A	N/A
S3_368	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	GCF_023516715.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	98.4	0.903	GCF_023516715.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	98.4	0.903	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 94.97, 0.833; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 91.6, 0.757; GCF_018709685.1, s__Akkermansia muciniphila_E, 95.0, 90.72, 0.722; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 89.25, 0.655; GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 87.29, 0.556; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 86.9, 0.606; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 86.81, 0.572; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 84.86, 0.418; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 84.41, 0.422; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 84.4, 0.399	84.17	11	N/A	N/A
S3_4774	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	GCA_900543415.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	95.71	0.774	GCA_900543415.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	95.71	0.774	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000433535.1, s__Dorea_D sp000433535, 95.0, 93.08, 0.738	91.52	11	N/A	N/A
S3_502	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	GCF_003425665.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	99.88	0.952	GCF_003425665.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	99.88	0.952	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019115225.1, s__Evtepia faecigallinarum, 95.0, 83.69, 0.236; GCA_019115545.1, s__Evtepia faecavium, 95.0, 83.46, 0.274; GCA_019118615.1, s__Evtepia excrementipullorum, 95.0, 83.25, 0.214; GCA_004554585.1, s__Evtepia sp004554585, 95.0, 82.5, 0.28; GCA_934597725.1, s__Evtepia sp934597725, 95.0, 82.3, 0.231; GCA_022764045.1, s__Evtepia sp022764045, 95.0, 82.18, 0.234; GCA_016296565.1, s__Evtepia sp016296565, 95.0, 81.92, 0.153; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 81.16, 0.172; GCA_004556345.1, s__Evtepia sp004556345, 95.0, 80.46, 0.16	95.63	11	N/A	N/A
S3_5217	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	GCF_000157975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	99.45	0.946	GCF_000157975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	99.45	0.946	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	80.14	11	N/A	N/A
S3_5562	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	GCA_000154345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	98.89	0.781	GCA_000154345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	98.89	0.781	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_959596515.1, s__Clostridium_A sp959596515, 95.0, 83.82, 0.32; GCA_902490005.1, s__Clostridium_A sp902490005, 95.0, 81.76, 0.2	82.68	11	N/A	N/A
S3_6427	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.76	0.856	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.76	0.856	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550745.1, s__Bilophila sp900550745, 95.0, 93.04, 0.71; GCA_900553145.1, s__Bilophila sp900553145, 95.0, 90.12, 0.632; GCA_959604115.1, s__Bilophila sp959604115, 95.0, 85.74, 0.314; GCA_019114025.1, s__Bilophila faecipullorum, 95.0, 84.67, 0.187; GCF_902373525.1, s__Bilophila sp902373525, 95.0, 84.61, 0.333	87.94	11	N/A	N/A
S3_670	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	GCF_004341945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	98.9	0.898	GCF_004341945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	98.9	0.898	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.34	11	N/A	N/A
