user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
S2_SemiBin_62	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	N/A	N/A	N/A	N/A	N/A	GCA_002316295.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp002316295	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018436855.1, s__UBA1062 sp018436855, 95.0, 79.76, 0.16; GCA_018433775.1, s__UBA1062 sp018433775, 95.0, 79.44, 0.157	88.4	11	0.94324	N/A
S2_SemiBin_63	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	N/A	N/A	N/A	N/A	N/A	GCA_945917765.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp945917765	84.11	0.181	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017528375.1, s__CAG-492 sp017528375, 95.0, 83.52, 0.163	88.0	11	0.9766	N/A
S2_SemiBin_64	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	GCA_012838875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	99.16	0.903	GCA_012838875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	99.16	0.903	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.45	11	N/A	N/A
S2_SemiBin_65	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA6115;s__UBA6115 sp029548395	GCA_029548395.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA6115;s__UBA6115 sp029548395	98.79	0.912	GCA_029548395.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA6115;s__UBA6115 sp029548395	98.79	0.912	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA6115;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.31	11	N/A	N/A
S2_SemiBin_66	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017934425	GCA_017934425.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017934425	98.12	0.93	GCA_017934425.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017934425	98.12	0.93	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_946612185.1, s__Ruminococcus sp946612185, 95.0, 91.41, 0.579	88.62	11	N/A	N/A
S2_SemiBin_67	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp017992915	GCA_017992915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp017992915	97.36	0.913	GCA_017992915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp017992915	97.36	0.913	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029567375.1, s__Bact-11 sp029567375, 95.0, 95.18, 0.733; GCA_002376715.1, s__Bact-11 sp002376715, 95.0, 93.04, 0.833; GCA_012511975.1, s__Bact-11 sp012511975, 95.0, 87.7, 0.659; GCA_012728975.1, s__Bact-11 sp012728975, 95.0, 86.8, 0.624; GCA_002305275.1, s__Bact-11 sp002305275, 95.0, 84.68, 0.481; GCA_012798805.1, s__Bact-11 sp012798805, 95.0, 83.1, 0.398	91.8	11	N/A	N/A
S2_SemiBin_68	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DUMC01;g__DUMC01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DUMC01;g__DUMC01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.84	11	0.93748	N/A
S2_SemiBin_69	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_012718935.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter sp012718935	85.51	0.338	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.89	11	0.97497	N/A
S2_SemiBin_7	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA1424;s__UBA1424 sp023457325	GCA_023457325.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA1424;s__UBA1424 sp023457325	98.66	0.915	GCA_023457325.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA1424;s__UBA1424 sp023457325	98.66	0.915	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA1424;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_012971835.1, s__UBA1424 sp012971835, 95.0, 92.28, 0.703	88.82	11	N/A	N/A
S2_SemiBin_70	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__JAAYGP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__JAAYGP01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.42	11	0.9039	N/A
S2_SemiBin_71	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA3924;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA3924;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.58	11	0.91402	N/A
S2_SemiBin_715	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__JALOAF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_022705745.1	95.0	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__JALOAF01;s__JALOAF01 sp022705745	90.29	0.44	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__JALOAF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023228925.1, s__JALOAF01 sp023228925, 95.0, 85.54, 0.234	53.62	4	0.97621	N/A
S2_SemiBin_72	d__Bacteria;p__Riflebacteria;c__Ozemobacteria;o__Ozemobacterales;f__Ozemobacteraceae;g__MWDD01;s__MWDD01 sp002070375	GCA_002070375.1	95.0	d__Bacteria;p__Riflebacteria;c__Ozemobacteria;o__Ozemobacterales;f__Ozemobacteraceae;g__MWDD01;s__MWDD01 sp002070375	98.21	0.922	GCA_002070375.1	95.0	d__Bacteria;p__Riflebacteria;c__Ozemobacteria;o__Ozemobacterales;f__Ozemobacteraceae;g__MWDD01;s__MWDD01 sp002070375	98.21	0.922	d__Bacteria;p__Riflebacteria;c__Ozemobacteria;o__Ozemobacterales;f__Ozemobacteraceae;g__MWDD01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_028689875.1, s__MWDD01 sp028689875, 95.0, 86.15, 0.564	86.69	11	N/A	N/A
S2_SemiBin_73	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__DRI-13;f__DRI-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__DRI-13;f__DRI-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.33	11	0.75702	N/A
S2_SemiBin_74	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	GCA_012838945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	99.52	0.78	GCA_012838945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	99.52	0.78	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.12	11	N/A	N/A
S2_SemiBin_75	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	N/A	N/A	N/A	N/A	N/A	GCA_002305635.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__T78 sp002305635	85.48	0.428	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	88.14	11	0.99187	N/A
S2_SemiBin_76	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	GCA_012719455.1	95.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	99.85	0.975	GCA_012719455.1	95.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	99.85	0.975	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_016934555.1, s__JAAYCX01 sp016934555, 95.0, 87.08, 0.539; GCA_012729555.1, s__JAAYCX01 sp012729555, 95.0, 86.18, 0.598	90.94	11	N/A	N/A
S2_SemiBin_77	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__JAHDQI01;s__JAHDQI01 sp937868095	GCA_937868095.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__JAHDQI01;s__JAHDQI01 sp937868095	96.16	0.824	GCA_937868095.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__JAHDQI01;s__JAHDQI01 sp937868095	96.16	0.824	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__JAHDQI01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	83.28	11	N/A	N/A
S2_SemiBin_78	d__Bacteria;p__Bacillota_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	GCA_900019985.1	95.0	d__Bacteria;p__Bacillota_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	99.62	0.786	GCA_900019985.1	95.0	d__Bacteria;p__Bacillota_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	99.62	0.786	d__Bacteria;p__Bacillota_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	84.39	11	N/A	N/A
S2_SemiBin_8	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	GCA_012838545.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	95.12	0.808	GCA_012838545.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	95.12	0.808	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002329485.1, s__UBA1427 sp002329485, 95.0, 88.82, 0.591	88.06	11	N/A	N/A
S2_SemiBin_83	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__T78 sp019136215	GCA_019136215.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__T78 sp019136215	99.55	0.898	GCA_019136215.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__T78 sp019136215	99.55	0.898	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	85.68	11	N/A	N/A
S2_SemiBin_84	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.08	11	0.95715	N/A
S2_SemiBin_86	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp002305335	GCA_002305335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp002305335	99.76	0.892	GCA_002305335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp002305335	99.76	0.892	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.77	11	N/A	N/A
S2_SemiBin_87	d__Bacteria;p__Bacillota_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__DTU018 sp003444615	GCA_003444615.1	95.0	d__Bacteria;p__Bacillota_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__DTU018 sp003444615	99.16	0.751	GCA_003444615.1	95.0	d__Bacteria;p__Bacillota_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__DTU018 sp003444615	99.16	0.751	d__Bacteria;p__Bacillota_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.83	11	N/A	N/A
S2_SemiBin_88	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__JAAZJU01;s__JAAZJU01 sp012800195	GCA_012800195.1	95.0	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__JAAZJU01;s__JAAZJU01 sp012800195	99.56	0.85	GCA_012800195.1	95.0	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__JAAZJU01;s__JAAZJU01 sp012800195	99.56	0.85	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.91	11	N/A	N/A
S2_SemiBin_89	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__DTKD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__DTKD01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.5	11	0.9189	N/A
S2_SemiBin_9	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002371985	GCA_946616195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002371985	97.63	0.749	GCA_946616195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002371985	97.63	0.749	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	97.26	11	N/A	N/A
S2_SemiBin_95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.55	11	0.95966	N/A
S2_SemiBin_98	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.09	11	0.94019	N/A
S2_recluster10216	d__Bacteria;p__Bacillota_E;c__DTU015;o__DTU015;f__DTU015;g__UBA3951;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_E;c__DTU015;o__DTU015;f__DTU015;g__UBA3951;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.11	11	0.90955	N/A
S2_recluster10266	d__Bacteria;p__Patescibacteria;c__UBA1384;o__UBA1384;f__UBA1384;g__UBA1384;s__UBA1384 sp002305395	GCA_002305395.1	95.0	d__Bacteria;p__Patescibacteria;c__UBA1384;o__UBA1384;f__UBA1384;g__UBA1384;s__UBA1384 sp002305395	96.67	0.889	GCA_002305395.1	95.0	d__Bacteria;p__Patescibacteria;c__UBA1384;o__UBA1384;f__UBA1384;g__UBA1384;s__UBA1384 sp002305395	96.67	0.889	d__Bacteria;p__Patescibacteria;c__UBA1384;o__UBA1384;f__UBA1384;g__UBA1384;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017992655.1, s__UBA1384 sp017992655, 95.0, 87.42, 0.176	71.84	11	N/A	N/A
S2_recluster10460	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__UBA5734;g__UBA8949;s__UBA8949 sp012520975	GCA_012520975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__UBA5734;g__UBA8949;s__UBA8949 sp012520975	99.53	0.869	GCA_012520975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__UBA5734;g__UBA8949;s__UBA8949 sp012520975	99.53	0.869	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__UBA5734;g__UBA8949;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_012519875.1, s__UBA8949 sp012519875, 95.0, 89.0, 0.704	91.58	11	N/A	N/A
S2_recluster10477	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp001896555	GCA_001896555.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp001896555	99.38	0.939	GCA_001896555.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp001896555	99.38	0.939	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_023230665.1, s__UBA1062 sp023230665, 95.0, 89.59, 0.616; GCA_018436855.1, s__UBA1062 sp018436855, 95.0, 88.45, 0.674; GCA_018433775.1, s__UBA1062 sp018433775, 95.0, 88.17, 0.668; GCA_018433085.1, s__UBA1062 sp018433085, 95.0, 86.69, 0.57; GCA_002316295.1, s__UBA1062 sp002316295, 95.0, 82.5, 0.165	90.88	11	N/A	N/A
S2_recluster10490	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	GCA_012838545.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	95.12	0.808	GCA_012838545.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	95.12	0.808	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1427;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002329485.1, s__UBA1427 sp002329485, 95.0, 88.82, 0.591	88.06	11	N/A	N/A
S2_recluster10548	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.94	11	0.94653	N/A
S2_recluster10670	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp012522855	GCA_012522855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp012522855	99.62	0.952	GCA_012522855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp012522855	99.62	0.952	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.96	11	N/A	N/A
S2_recluster2339	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter sp012520455	GCA_012520455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter sp012520455	99.68	0.847	GCA_012520455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter sp012520455	99.68	0.847	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002316225.1, s__Sedimentibacter sp002316225, 95.0, 85.79, 0.424; GCA_003483345.1, s__Sedimentibacter sp003483345, 95.0, 85.37, 0.171; GCA_012519555.1, s__Sedimentibacter sp012519555, 95.0, 85.04, 0.334	92.57	11	N/A	N/A
S2_recluster2389	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	GCA_012730095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	99.29	0.911	GCA_012730095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	99.29	0.911	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001512485.1, s__DTU069 sp001512485, 95.0, 84.61, 0.417; GCA_012516065.1, s__DTU069 sp012516065, 95.0, 82.89, 0.27	92.04	11	N/A	N/A
